[1635274800] LOG ROTATION: DAILY
[1635274800] LOG VERSION: 2.0
[1635274800] CURRENT HOST STATE: API-GW Server DR 172.23.20.35;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.79 ms
[1635274800] CURRENT HOST STATE: API-GW Server PROD 172.25.20.35;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 18.28 ms
[1635274800] CURRENT HOST STATE: API-GW-MYSQL DR 172.23.20.65;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.65 ms
[1635274800] CURRENT HOST STATE: API-GW-MYSQL PROD 172.25.20.65;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 18.79 ms
[1635274800] CURRENT HOST STATE: API-GW-MYSQL UAT 172.21.20.65;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 19.28 ms
[1635274800] CURRENT HOST STATE: API-Server DR 172.23.20.82;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.70 ms
[1635274800] CURRENT HOST STATE: API-Server PROD 172.25.20.82;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 18.28 ms
[1635274800] CURRENT HOST STATE: BOP Server DR 172.23.20.62;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 2.77 ms
[1635274800] CURRENT HOST STATE: BOP Server PROD 172.25.20.62;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 17.74 ms
[1635274800] CURRENT HOST STATE: CDN-Server DR 172.23.20.77;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.71 ms
[1635274800] CURRENT HOST STATE: CDN-Server PROD 172.25.20.77;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 18.16 ms
[1635274800] CURRENT HOST STATE: CDN-Server UAT Server 172.21.20.52;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 18.88 ms
[1635274800] CURRENT HOST STATE: DB Server UAT 172.21.20.60;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 17.99 ms
[1635274800] CURRENT HOST STATE: DNS-Mail Server Prod 172.25.20.55;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 18.27 ms
[1635274800] CURRENT HOST STATE: ELK Server UAT 172.21.20.80;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 18.00 ms
[1635274800] CURRENT HOST STATE: EMI-Widget-Server-Prod 172.25.20.71;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 17.96 ms
[1635274800] CURRENT HOST STATE: Fortinet Firewall-PROD 172.25.20.90;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.12 ms
[1635274800] CURRENT HOST STATE: GIT Server DR 172.23.20.22;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.70 ms
[1635274800] CURRENT HOST STATE: IVR-Server-prod 172.25.20.44;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 18.26 ms
[1635274800] CURRENT HOST STATE: Jenkins Server DR 172.23.20.21;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.59 ms
[1635274800] CURRENT HOST STATE: MYSQL-DB Server DR 172.23.20.83;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.94 ms
[1635274800] CURRENT HOST STATE: MYSQL-DB Server PROD 172.25.20.83;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 18.14 ms
[1635274800] CURRENT HOST STATE: Middleware Server UAT 172.21.20.70;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 18.17 ms
[1635274800] CURRENT HOST STATE: Mongo-DB Server DR 172.23.20.42;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.75 ms
[1635274800] CURRENT HOST STATE: Mongo-DB Server PROD 172.25.20.42;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 17.75 ms
[1635274800] CURRENT HOST STATE: Nagios Server DR 172.23.20.50;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.09 ms
[1635274800] CURRENT HOST STATE: PBX-Server-Prod 172.25.20.74;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 17.83 ms
[1635274800] CURRENT HOST STATE: Payment Switch Server- UAT 172.21.20.85;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 18.52 ms
[1635274800] CURRENT HOST STATE: Payment-Switch-Srv-DR 172.23.20.85;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.76 ms
[1635274800] CURRENT HOST STATE: Payment-Switch-Srv-PROD 172.25.20.85;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 18.42 ms
[1635274800] CURRENT HOST STATE: TMS System 172.25.20.25;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 17.97 ms
[1635274800] CURRENT HOST STATE: Web Server UAT 172.21.20.40;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 17.94 ms
[1635274800] CURRENT HOST STATE: Windows DR 172.23.20.100;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 2.41 ms
[1635274800] CURRENT HOST STATE: Windows Dev VM UAT 172.21.20.100;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 18.17 ms
[1635274800] CURRENT SERVICE STATE: API-GW Server PROD 172.25.20.35;HD Data Partition;OK;HARD;1;OK: /mnt: total 29.3GB, used 8.1GB (27.7%), free 19.7GB (67.2%)
[1635274800] CURRENT SERVICE STATE: API-GW Server PROD 172.25.20.35;HD Home Partition;OK;HARD;1;OK: /home: total 7.2GB, used 34.4MB (0.5%), free 6.8GB (94.1%)
[1635274800] CURRENT SERVICE STATE: API-GW Server PROD 172.25.20.35;HD Root Partition;OK;HARD;1;OK: /: total 7.2GB, used 2.1GB (28.8%), free 4.7GB (65.8%)
[1635274800] CURRENT SERVICE STATE: API-GW Server PROD 172.25.20.35;HD TMP Partition;OK;HARD;1;OK: /tmp: total 3.6GB, used 21.0MB (0.6%), free 3.4GB (93.8%)
[1635274800] CURRENT SERVICE STATE: API-GW Server PROD 172.25.20.35;HD VAR Partition;OK;HARD;1;OK: /var: total 7.2GB, used 308.8MB (4.2%), free 6.5GB (90.4%)
[1635274800] CURRENT SERVICE STATE: API-GW Server PROD 172.25.20.35;HD VAR/LOG Partition;OK;HARD;1;OK: /var/log: total 10.7GB, used 148.7MB (1.4%), free 10.0GB (93.4%)
[1635274800] CURRENT SERVICE STATE: API-GW Server PROD 172.25.20.35;HD VAR/LOG/AUDIT Partition;OK;HARD;1;OK: /var/log/audit: total 3.6GB, used 51.9MB (1.4%), free 3.4GB (93.0%)
[1635274800] CURRENT SERVICE STATE: API-GW Server PROD 172.25.20.35;Important TCP Services Status;OK;HARD;1;OK - All Services are running! sshd docker crond nrpe
[1635274800] CURRENT SERVICE STATE: API-GW Server PROD 172.25.20.35;PING;OK;HARD;1;PING OK - Packet loss = 0%, RTA = 18.00 ms
[1635274800] CURRENT SERVICE STATE: API-GW Server PROD 172.25.20.35;Swap plus RAM;OK;HARD;1;OK MEMORY:::: Total: 7820 MB - Used: 549 MB - 7.03% used --- SWAP:::: Used: 0 MB - 0.00% used  :
[1635274800] CURRENT SERVICE STATE: API-GW Server PROD 172.25.20.35;TCP and UDP Connections;OK;HARD;1;SOCKET USAGE  OK : used 381
[1635274800] CURRENT SERVICE STATE: API-GW Server PROD 172.25.20.35;Total Processes;OK;HARD;1;PROCS OK: 91 processes with STATE = RSZDT
[1635274800] CURRENT SERVICE STATE: API-GW-MYSQL DR 172.23.20.65;Apache CPU n MEM load;OK;HARD;1;OK  CPU: 0.0% MEM: 0.0% over 0 processes
[1635274800] CURRENT SERVICE STATE: API-GW-MYSQL DR 172.23.20.65;CPU Stats;OK;HARD;1;CPU STATISTICS OK : user=0.00% system=0.25%, iowait=0.25%, idle=99.50%, nice=0.00%, steal=0.00%
[1635274800] CURRENT SERVICE STATE: API-GW-MYSQL DR 172.23.20.65;Check Traffic;OK;HARD;1;RX Bytes: 22GB, TX Bytes:  5GB: RX Speed:  8Kbps, TX Speed:  5Kbps: OK bandwidth utilization
[1635274800] CURRENT SERVICE STATE: API-GW-MYSQL DR 172.23.20.65;Current Users;OK;HARD;1;USERS OK - 1 users currently logged in
[1635274800] CURRENT SERVICE STATE: API-GW-MYSQL DR 172.23.20.65;Disk I/O;OK;HARD;1;DISK IO OK
[1635274800] CURRENT SERVICE STATE: API-GW-MYSQL DR 172.23.20.65;HD Data Partition;OK;HARD;1;OK: /mnt/api-gw-logs-prod-data: total 98.3GB, used 32.7GB (33.2%), free 60.6GB (61.7%)
[1635274800] CURRENT SERVICE STATE: API-GW-MYSQL DR 172.23.20.65;HD Home Partition;OK;HARD;1;OK: /home: total 7.2GB, used 33.7MB (0.5%), free 6.8GB (94.2%)
[1635274800] CURRENT SERVICE STATE: API-GW-MYSQL DR 172.23.20.65;HD Root Partition;OK;HARD;1;OK: /: total 7.2GB, used 4.3GB (59.8%), free 2.5GB (34.8%)
[1635274800] CURRENT SERVICE STATE: API-GW-MYSQL DR 172.23.20.65;HD TMP Partition;OK;HARD;1;OK: /tmp: total 3.6GB, used 21.0MB (0.6%), free 3.4GB (93.8%)
[1635274800] CURRENT SERVICE STATE: API-GW-MYSQL DR 172.23.20.65;HD VAR Partition;OK;HARD;1;OK: /var: total 7.2GB, used 691.7MB (9.4%), free 6.1GB (85.2%)
[1635274800] CURRENT SERVICE STATE: API-GW-MYSQL DR 172.23.20.65;HD VAR/LOG Partition;OK;HARD;1;OK: /var/log: total 10.7GB, used 90.3MB (0.8%), free 10.0GB (93.9%)
[1635274800] CURRENT SERVICE STATE: API-GW-MYSQL DR 172.23.20.65;HD VAR/LOG/AUDIT Partition;OK;HARD;1;OK: /var/log/audit: total 3.6GB, used 50.6MB (1.4%), free 3.4GB (93.0%)
[1635274800] CURRENT SERVICE STATE: API-GW-MYSQL DR 172.23.20.65;Important TCP Services Status;OK;HARD;1;OK - All Services are running! sshd crond nrpe
[1635274800] CURRENT SERVICE STATE: API-GW-MYSQL DR 172.23.20.65;MYSQL CPU and MEM Load;OK;HARD;1;OK /usr/sbin/mysqld CPU: .7% MEM: 80.2% over 1 processes
[1635274800] CURRENT SERVICE STATE: API-GW-MYSQL DR 172.23.20.65;MYSQLD Performance;OK;HARD;1;MYSQL 8.0.23 OK
[1635274800] CURRENT SERVICE STATE: API-GW-MYSQL DR 172.23.20.65;MySql - Slave IO Running;OK;HARD;1;OK - 172.23.20.65 - Slave_IO_Running Yes
[1635274800] CURRENT SERVICE STATE: API-GW-MYSQL DR 172.23.20.65;MySql - Slave SQL Running;OK;HARD;1;OK - 172.23.20.65 - Slave_SQL_Running Yes
[1635274800] CURRENT SERVICE STATE: API-GW-MYSQL DR 172.23.20.65;MySql - Total Records Status;OK;HARD;1;Master: 625275649 Slave: 625275649
[1635274800] CURRENT SERVICE STATE: API-GW-MYSQL DR 172.23.20.65;MySql -Service Running;OK;HARD;1;Uptime: 15246721  Threads: 4  Questions: 16824409  Slow queries: 0  Opens: 552  Flush tables: 3  Open tables: 387  Queries per second avg: 1.103
[1635274800] CURRENT SERVICE STATE: API-GW-MYSQL DR 172.23.20.65;PING;OK;HARD;1;PING OK - Packet loss = 0%, RTA = 1.94 ms
[1635274800] CURRENT SERVICE STATE: API-GW-MYSQL DR 172.23.20.65;Swap plus RAM;OK;HARD;1;OK MEMORY:::: Total: 5805 MB - Used: 5176 MB - 89.17% used --- SWAP:::: Used: 560 MB - 7.34% used  :
[1635274800] CURRENT SERVICE STATE: API-GW-MYSQL DR 172.23.20.65;TCP and UDP Connections;OK;HARD;1;SOCKET USAGE  OK : used 159
[1635274800] CURRENT SERVICE STATE: API-GW-MYSQL DR 172.23.20.65;Total Processes;OK;HARD;1;PROCS OK: 55 processes with STATE = RSZDT
[1635274800] CURRENT SERVICE STATE: API-GW-MYSQL PROD 172.25.20.65;Apache CPU n MEM load;OK;HARD;1;OK  CPU: 0.0% MEM: 0.0% over 0 processes
[1635274800] CURRENT SERVICE STATE: API-GW-MYSQL PROD 172.25.20.65;CPU Stats;OK;HARD;1;CPU STATISTICS OK : user=0.00% system=0.00%, iowait=0.00%, idle=100.00%, nice=0.00%, steal=0.00%
[1635274800] CURRENT SERVICE STATE: API-GW-MYSQL PROD 172.25.20.65;Check Traffic;OK;HARD;1;RX Bytes: 26GB, TX Bytes: 33GB: RX Speed:  4Kbps, TX Speed:  4Kbps: OK bandwidth utilization
[1635274800] CURRENT SERVICE STATE: API-GW-MYSQL PROD 172.25.20.65;Current Users;OK;HARD;1;USERS OK - 1 users currently logged in
[1635274800] CURRENT SERVICE STATE: API-GW-MYSQL PROD 172.25.20.65;Disk I/O;OK;HARD;1;DISK IO OK
[1635274800] CURRENT SERVICE STATE: API-GW-MYSQL PROD 172.25.20.65;HD Data Partition;OK;HARD;1;OK: /mnt/api-gw-logs-prod-data: total 98.3GB, used 57.2GB (58.1%), free 36.1GB (36.8%)
[1635274800] CURRENT SERVICE STATE: API-GW-MYSQL PROD 172.25.20.65;HD Home Partition;OK;HARD;1;OK: /home: total 7.2GB, used 949.5MB (12.9%), free 5.9GB (81.8%)
[1635274800] CURRENT SERVICE STATE: API-GW-MYSQL PROD 172.25.20.65;HD Root Partition;OK;HARD;1;OK: /: total 7.2GB, used 4.2GB (58.7%), free 2.6GB (36.0%)
[1635274800] CURRENT SERVICE STATE: API-GW-MYSQL PROD 172.25.20.65;HD TMP Partition;OK;HARD;1;OK: /tmp: total 3.6GB, used 21.0MB (0.6%), free 3.4GB (93.8%)
[1635274800] CURRENT SERVICE STATE: API-GW-MYSQL PROD 172.25.20.65;HD VAR Partition;OK;HARD;1;OK: /var: total 7.2GB, used 626.2MB (8.5%), free 6.2GB (86.1%)
[1635274800] CURRENT SERVICE STATE: API-GW-MYSQL PROD 172.25.20.65;HD VAR/LOG Partition;OK;HARD;1;OK: /var/log: total 10.7GB, used 73.7MB (0.7%), free 10.1GB (94.0%)
[1635274800] CURRENT SERVICE STATE: API-GW-MYSQL PROD 172.25.20.65;HD VAR/LOG/AUDIT Partition;OK;HARD;1;OK: /var/log/audit: total 3.6GB, used 50.9MB (1.4%), free 3.4GB (93.0%)
[1635274800] CURRENT SERVICE STATE: API-GW-MYSQL PROD 172.25.20.65;Important TCP Services Status;OK;HARD;1;OK - All Services are running! sshd crond nrpe
[1635274800] CURRENT SERVICE STATE: API-GW-MYSQL PROD 172.25.20.65;PING;OK;HARD;1;PING OK - Packet loss = 0%, RTA = 19.99 ms
[1635274800] CURRENT SERVICE STATE: API-GW-MYSQL PROD 172.25.20.65;Swap plus RAM;OK;HARD;1;OK MEMORY:::: Total: 7821 MB - Used: 5567 MB - 71.19% used --- SWAP:::: Used: 0 MB - 0.00% used  :
[1635274800] CURRENT SERVICE STATE: API-GW-MYSQL PROD 172.25.20.65;TCP and UDP Connections;OK;HARD;1;SOCKET USAGE  OK : used 157
[1635274800] CURRENT SERVICE STATE: API-GW-MYSQL PROD 172.25.20.65;Total Processes;OK;HARD;1;PROCS OK: 54 processes with STATE = RSZDT
[1635274800] CURRENT SERVICE STATE: API-GW-MYSQL UAT 172.21.20.65;Apache CPU n MEM load;OK;HARD;1;OK  CPU: 0.0% MEM: 0.0% over 0 processes
[1635274800] CURRENT SERVICE STATE: API-GW-MYSQL UAT 172.21.20.65;CPU Stats;OK;HARD;1;CPU STATISTICS OK : user=0.00% system=0.00%, iowait=0.00%, idle=100.00%, nice=0.00%, steal=0.00%
[1635274800] CURRENT SERVICE STATE: API-GW-MYSQL UAT 172.21.20.65;Check Traffic;OK;HARD;1;RX Bytes:  4GB, TX Bytes:  5GB: RX Speed:  6Kbps, TX Speed: 10Kbps: OK bandwidth utilization
[1635274800] CURRENT SERVICE STATE: API-GW-MYSQL UAT 172.21.20.65;Current Users;OK;HARD;1;USERS OK - 0 users currently logged in
[1635274800] CURRENT SERVICE STATE: API-GW-MYSQL UAT 172.21.20.65;Disk I/O;OK;HARD;1;DISK IO OK
[1635274800] CURRENT SERVICE STATE: API-GW-MYSQL UAT 172.21.20.65;HD Data Partition;OK;HARD;1;OK: /mnt/api-gw-mysql-data: total 29.4GB, used 966.2MB (3.2%), free 26.9GB (91.6%)
[1635274800] CURRENT SERVICE STATE: API-GW-MYSQL UAT 172.21.20.65;HD Root Partition;OK;HARD;1;OK: /: total 40.1GB, used 4.3GB (10.8%), free 35.8GB (89.2%)
[1635274800] CURRENT SERVICE STATE: API-GW-MYSQL UAT 172.21.20.65;Important TCP Services Status;OK;HARD;1;OK - All Services are running! sshd crond nrpe
[1635274800] CURRENT SERVICE STATE: API-GW-MYSQL UAT 172.21.20.65;PING;OK;HARD;1;PING OK - Packet loss = 0%, RTA = 18.22 ms
[1635274800] CURRENT SERVICE STATE: API-GW-MYSQL UAT 172.21.20.65;Swap plus RAM;OK;HARD;1;OK MEMORY:::: Total: 3791 MB - Used: 2810 MB - 74.12% used --- SWAP:::: Used: 257 MB - 3.14% used  :
[1635274800] CURRENT SERVICE STATE: API-GW-MYSQL UAT 172.21.20.65;TCP and UDP Connections;OK;HARD;1;SOCKET USAGE  OK : used 187
[1635274800] CURRENT SERVICE STATE: API-GW-MYSQL UAT 172.21.20.65;Total Processes;OK;HARD;1;PROCS OK: 32 processes with STATE = RSZDT
[1635274800] CURRENT SERVICE STATE: API-Server DR 172.23.20.82;Apache CPU n MEM load;OK;HARD;1;OK  CPU: 0.0% MEM: 0.0% over 0 processes
[1635274800] CURRENT SERVICE STATE: API-Server DR 172.23.20.82;CPU Stats;OK;HARD;1;CPU STATISTICS OK : user=0.00% system=0.00%, iowait=0.00%, idle=100.00%, nice=0.00%, steal=0.00%
[1635274800] CURRENT SERVICE STATE: API-Server DR 172.23.20.82;Check Traffic;OK;HARD;1;RX Bytes:  8GB, TX Bytes:  3GB: RX Speed:  4Kbps, TX Speed:  4Kbps: OK bandwidth utilization
[1635274800] CURRENT SERVICE STATE: API-Server DR 172.23.20.82;Current Users;OK;HARD;1;USERS OK - 1 users currently logged in
